,feature_id,latitude,longitude,easting,northing,utm_epsg,SoVI,pop_d_c
1657,1657,50.94945947,-114.1862828,697635.5008,5647974.621,32611,High,Moderate
1658,1658,51.19083196,-114.4973567,674876.25,5674023.417,32611,Moderate,Low
1659,1659,51.18534501,-114.503219,674487.3995,5673399.418,32611,Low,Low
1660,1660,51.19648414,-114.5156427,673577.4106,5674608.502,32611,Low,Moderate
1661,1661,51.19937204,-114.4770749,676260.6752,5675021.398,32611,Moderate,Low
1662,1662,51.18529349,-114.4438755,678634.2284,5673536.252,32611,Low,Low
1663,1663,51.05985965,-114.2227901,694608.897,5660151.332,32611,Moderate,Low
1664,1664,51.04524238,-114.2226515,694679.9205,5658526.588,32611,Moderate,Low
1665,1665,51.03869151,-114.0648869,705765.5943,5658227.279,32611,Moderate,High
1666,1666,51.03708656,-114.0680681,705549.7218,5658039.965,32611,Moderate,Moderate
1667,1667,51.03497951,-114.0545581,706506.0687,5657843.516,32611,Moderate,Low
1668,1668,51.03593992,-114.0666173,705656.4945,5657916.54,32611,Moderate,Moderate
1669,1669,50.8869576,-114.0853669,704997.212,5641301.476,32611,Moderate,Low
1670,1670,50.86885362,-114.0701243,706149.0052,5639331.278,32611,Moderate,Low
1671,1671,51.14334961,-113.97027,292239.9862,5669961.375,32612,High,Low
1672,1672,51.13635705,-113.9412424,294238.8799,5669102.352,32612,High,Moderate
1673,1673,51.16971479,-113.9842023,291384.6684,5672931.976,32612,High,Low
1674,1674,51.17027267,-113.9381449,294606.2587,5672864.278,32612,High,Low
1675,1675,51.1608383,-113.9540886,293449.7456,5671860.085,32612,High,High
1676,1676,51.15954384,-113.9643798,292724.5158,5671745.141,32612,High,High
1677,1677,51.14270501,-113.9217405,295630.9744,5669753.702,32612,High,Low
1678,1678,51.13078012,-113.9325447,294822.5,5668458.032,32612,High,High
1679,1679,51.13190272,-113.9262212,295269.8169,5668565.214,32612,High,Moderate
1680,1680,51.11949051,-113.9320159,294809.4492,5667201.431,32612,High,Moderate
1681,1681,51.11395201,-113.9189228,295701.1284,5666549.24,32612,High,Low
1682,1682,51.1033539,-113.9213395,295485.2146,5665377.707,32612,High,Low
1683,1683,51.11550572,-113.9290324,295000.555,5666750.102,32612,High,Moderate
1684,1684,51.11496362,-113.9266959,295161.6604,5666683.325,32612,High,Moderate
1685,1685,51.17636565,-114.1239667,701026.0511,5673369.943,32611,Moderate,Moderate
1686,1686,51.17895949,-114.1111707,701908.9558,5673693.396,32611,Moderate,Moderate
1687,1687,51.17542636,-114.1024402,702534.5287,5673324.617,32611,Moderate,Moderate
1688,1688,51.17939527,-114.0827329,703894.2656,5673820.359,32611,Moderate,Low
1689,1689,51.16572189,-114.092291,703286.5079,5672273.726,32611,Moderate,High
1690,1690,51.1678028,-114.0996536,702762.7246,5672484.737,32611,Moderate,Moderate
1691,1691,51.16999622,-114.0817243,704006.2477,5672778.206,32611,Moderate,Moderate
1692,1692,50.91999639,-113.9462921,292923.1978,5645062.889,32612,Moderate,Moderate
1693,1693,50.92328424,-113.9563802,292228.9545,5645456.776,32612,Moderate,Moderate
1694,1694,50.91776785,-113.930798,294002.1438,5644771.75,32612,Moderate,Moderate
1695,1695,50.9242247,-113.923286,294558.5071,5645468.622,32612,Moderate,Moderate
1696,1696,50.92605896,-113.945659,292994.6113,5645735.101,32612,Moderate,Moderate
1697,1697,50.91762887,-113.936585,293594.8472,5644772.478,32612,Moderate,Moderate
1698,1698,50.91425949,-113.9176572,294910.1835,5644345.099,32612,Moderate,Low
1699,1699,50.89279362,-113.9671966,291332.5601,5642097.614,32612,Low,Moderate
1700,1700,50.90006735,-113.9547363,292241.0549,5642871.082,32612,Moderate,Moderate
1701,1701,50.89070211,-113.9593392,291875.7007,5641842.906,32612,Moderate,Moderate
1702,1702,50.89525011,-113.948459,292660.9542,5642317.883,32612,Moderate,Moderate
1703,1703,50.88649315,-113.9485335,292616.8055,5641344.566,32612,Moderate,Moderate
1704,1704,50.90424153,-113.9302635,293979.9589,5643266.506,32612,Moderate,Moderate
1705,1705,50.87349076,-113.9329573,293654.6977,5639855.407,32612,Moderate,Low
1706,1706,50.8818961,-113.9790034,290453.4805,5640919.582,32612,Low,Moderate
1707,1707,50.86953937,-113.9753275,290656.6147,5639535.442,32612,Low,Low
1708,1708,51.14313035,-114.2504977,692321.6155,5669336.381,32611,Low,Low
1709,1709,51.14053937,-114.2382327,693190.2117,5669080.47,32611,Low,Moderate
1710,1710,51.15143646,-114.2532374,692095.5138,5670252.688,32611,Moderate,Moderate
1711,1711,51.151729,-114.2417809,692895.3731,5670315.207,32611,Low,Low
1712,1712,51.146865,-114.2402253,693024.4459,5669778.514,32611,Low,Moderate
1713,1713,51.01857086,-114.1817119,697662.623,5655670.386,32611,Low,Moderate
1714,1714,51.0152237,-114.1803977,697769.0269,5655301.789,32611,Low,Moderate
1715,1715,51.04294924,-114.2020347,696134.5174,5658326.356,32611,Low,Moderate
1716,1716,50.90263345,-114.0010014,710859.018,5643281.935,32611,Low,Low
1717,1717,50.913519,-113.9908388,289763.6637,5644468.803,32612,Low,Low
1718,1718,51.07607452,-114.2272662,694227.3737,5661942.242,32611,Moderate,Low
1719,1719,51.07261696,-114.2047252,695820.6911,5661617.565,32611,Moderate,Moderate
1720,1720,51.0704393,-114.2061851,695727.6254,5661371.576,32611,Moderate,Moderate
1721,1721,51.06840021,-114.2052161,695804.1124,5661147.452,32611,Low,Moderate
1722,1722,50.90714343,-114.1718626,698828.6339,5643308.904,32611,High,Low
1723,1723,50.91797232,-114.1296131,701751.5742,5644627.507,32611,Moderate,Moderate
1724,1724,50.90967897,-114.1215242,702356.0043,5643727.662,32611,High,Moderate
1725,1725,50.91257518,-114.1200019,702450.4359,5644053.821,32611,Moderate,Moderate
1726,1726,50.89589267,-114.1291278,701881.216,5642174.163,32611,Moderate,Low
1727,1727,50.90387039,-114.1194579,702526.4586,5643087.573,32611,High,Moderate
1728,1728,50.89906549,-114.1191034,702572.2421,5642554.371,32611,Moderate,Moderate
1729,1729,51.09478465,-114.2641099,691569.5768,5663925.829,32611,Low,Low
1730,1730,51.09032483,-114.2654036,691497.4386,5663426.625,32611,Low,Moderate
1731,1731,50.88916678,-114.0438915,707903.9706,5641663.113,32611,Low,Low
1732,1732,50.88534384,-114.0431613,707972.3508,5641240.169,32611,Low,Moderate
1733,1733,50.88084301,-114.0441978,707919.5021,5640736.885,32611,Low,Moderate
1734,1734,50.87867321,-114.0407358,708172.6608,5640505.425,32611,Moderate,Moderate
1735,1735,51.11550994,-114.2628219,691574.0103,5666233.401,32611,Low,Low
1736,1736,51.11695801,-114.2534692,692222.4889,5666418.794,32611,Low,Moderate
1737,1737,51.10569352,-114.2441481,692921.6633,5665190.821,32611,Low,Low
1738,1738,51.17119605,-114.0580228,705657.4807,5672977.653,32611,Moderate,Moderate
1739,1739,51.17246723,-114.0518988,706079.8261,5673136.13,32611,Moderate,Moderate
1740,1740,51.15173325,-114.2286457,693813.8084,5670350.224,32611,Low,Moderate
1741,1741,51.16784758,-114.2222959,694190.0993,5672158.556,32611,Low,Low
1742,1742,50.91272136,-113.9554623,292246.3888,5644279.895,32612,Moderate,High
1743,1743,50.90814424,-113.957204,292103.5759,5643775.955,32612,Moderate,Moderate
1744,1744,50.90673327,-113.9541875,292309.3201,5643610.599,32612,Low,Moderate
1745,1745,51.02868774,-114.2235111,694689.0776,5656683.816,32611,Moderate,Low
1746,1746,51.03517233,-114.2180081,695047.6488,5657419.315,32611,Moderate,Moderate
1747,1747,51.03620272,-114.2132095,695379.6924,5657546.591,32611,Moderate,Moderate
1748,1748,51.20670664,-114.5089512,674006.3354,5675760.919,32611,Moderate,Moderate
1749,1749,51.21043333,-114.49586,674906.5399,5676206.355,32611,Moderate,Low
1750,1750,51.19930818,-114.5085711,674060.7792,5674939.22,32611,Moderate,Moderate
1751,1751,51.20029462,-114.5033528,674421.5732,5675061.271,32611,Low,Low
1752,1752,51.19618565,-114.4935445,675122.2925,5674627.743,32611,Moderate,Low
1753,1753,51.21518028,-114.4677293,676852.9139,5676801.488,32611,Low,Moderate
1754,1754,51.22026656,-114.4613035,677282.0831,5677382.492,32611,Low,Low
1755,1755,51.20879613,-114.4739141,676445.4407,5676076.798,32611,Low,Low
1756,1756,51.20832563,-114.4687617,676807.0881,5676036.872,32611,Low,Moderate
1757,1757,51.21011749,-114.4597061,677432.6434,5676257.93,32611,Low,Low
1758,1758,51.17059347,-114.4454619,678580.1926,5671897.997,32611,Low,Low
1759,1759,51.16359426,-114.4474802,678466.1405,5671114.899,32611,Low,Moderate
1760,1760,51.16326664,-114.4568619,677811.5514,5671055.74,32611,Low,Low
1761,1761,51.16395105,-114.4823175,676029.3813,5671070.578,32611,Low,Low
1762,1762,51.15690776,-114.4756538,676522.116,5670303.454,32611,Moderate,Moderate
1763,1763,50.88543036,-114.0222116,709445.2094,5641309.04,32611,Low,Moderate
1764,1764,50.88453633,-114.0085083,710412.8932,5641248.633,32611,Moderate,Low
1765,1765,50.87257194,-114.0344131,708644.6206,5639844.994,32611,Moderate,Moderate
1766,1766,50.87016986,-114.0096582,710396.7521,5639648.226,32611,Moderate,Low
1767,1767,50.8561529,-114.0049192,710793.3624,5638103.476,32611,Moderate,Low
1768,1768,51.16631996,-114.1906475,696408.7639,5672072.805,32611,Moderate,Low
1769,1769,51.17971339,-114.1732471,697567.7807,5673608.499,32611,Moderate,Moderate
1770,1770,51.17176976,-114.1681256,697959.7092,5672739.122,32611,Moderate,Moderate
1771,1771,51.17551032,-114.1663047,698070.9378,5673159.896,32611,Moderate,Moderate
1772,1772,51.17590962,-114.1610449,698436.8085,5673218.478,32611,Moderate,Moderate
1773,1773,51.18010477,-114.1520894,699044.5932,5673709.103,32611,Moderate,Moderate
1774,1774,51.17764752,-114.1448561,699560.6664,5673455.528,32611,Moderate,Moderate
1775,1775,51.17219008,-114.1477449,699382.3363,5672840.941,32611,Moderate,Low
1776,1776,51.17694541,-114.137216,700097.62,5673398.242,32611,Moderate,Moderate
1777,1777,51.16518375,-114.1530689,699040.4149,5672047.565,32611,Moderate,Moderate
1778,1778,51.16524941,-114.1447288,699623.1207,5672077.481,32611,Moderate,Moderate
1779,1779,51.16204264,-114.1541673,698977.1548,5671695.37,32611,Moderate,Moderate
1780,1780,51.15794946,-114.1525684,699106.5594,5671244.629,32611,Low,Moderate
1781,1781,51.16669447,-114.1368014,700170.993,5672259.697,32611,Moderate,Moderate
1782,1782,51.15846606,-114.1311989,700598.3168,5671360.158,32611,Moderate,Moderate
1783,1783,50.90145323,-114.1131904,702977.5605,5642836.074,32611,Moderate,Moderate
1784,1784,50.89807435,-114.1124166,703046.6642,5642462.563,32611,Moderate,Moderate
1785,1785,51.15709042,-114.062804,705385.9988,5671396.081,32611,Moderate,Low
1786,1786,51.15947051,-114.0560615,705846.7824,5671679.548,32611,Moderate,High
1787,1787,51.05114522,-113.9233759,295112.075,5659579.079,32612,High,Low
1788,1788,51.03868669,-113.8909477,297330.0438,5658104.256,32612,High,Low
1789,1789,51.30299978,-114.0224218,707551.3585,5687731.274,32611,Moderate,Moderate
1790,1790,51.30381394,-114.0172628,707907.211,5687836.399,32611,Moderate,Moderate
1791,1791,51.30341931,-114.0149216,708072.1535,5687799.163,32611,Moderate,Moderate
1792,1792,51.28032735,-114.0225195,707646.8564,5685210.352,32611,Moderate,Moderate
1793,1793,51.2787105,-114.0147289,708197.3701,5685052.67,32611,Moderate,Low
1794,1794,51.27237458,-114.022166,707707.3894,5684327.192,32611,Moderate,Moderate
1795,1795,51.26892859,-114.0216421,707759.474,5683945.563,32611,Moderate,Moderate
1796,1796,51.26406007,-114.0074211,708773.3536,5683444.651,32611,Moderate,Low
1797,1797,51.26639769,-114.016181,708151.7853,5683679.659,32611,Low,Moderate
1798,1798,51.2636551,-114.0189101,707973.8247,5683367.012,32611,Moderate,Moderate
1799,1799,51.25927739,-114.0189497,707990.8336,5682880.204,32611,Moderate,Low
1800,1800,51.25295409,-114.0187233,708035.183,5682177.845,32611,Moderate,Moderate
1801,1801,51.24784496,-114.0115901,708555.9685,5681630.071,32611,Low,Low
1802,1802,51.29066895,-114.022507,707601.0657,5686360.132,32611,Moderate,Moderate
1803,1803,51.2872294,-114.0214462,707690.5379,5685980.736,32611,Moderate,Moderate
1804,1804,51.27571705,-114.0461253,706021.5578,5684631.263,32611,Moderate,Moderate
1805,1805,51.27921822,-114.0418004,706307.4542,5685032.662,32611,Moderate,Low
1806,1806,51.28362969,-114.0296696,707133.4491,5685557.288,32611,Moderate,Moderate
1807,1807,51.27918986,-114.0344097,706822.9194,5685050.313,32611,Moderate,Low
1808,1808,51.27333847,-114.0314597,707054.9301,5684408.093,32611,Moderate,Moderate
1809,1809,51.27710082,-114.0284703,707246.4579,5684834.817,32611,Moderate,Moderate
1810,1810,51.26032956,-114.0402459,706500.5483,5682937.054,32611,Moderate,Low
1811,1811,51.26840109,-114.0270707,707383.2406,5683871.564,32611,Moderate,Low
1812,1812,51.26449352,-114.0283495,707311.6446,5683433.522,32611,Moderate,Moderate
1813,1813,51.2610291,-114.0295527,707243.3107,5683044.962,32611,Moderate,Moderate
1814,1814,51.25799415,-114.0281203,707356.8912,5682711.593,32611,Moderate,Moderate
1815,1815,51.25933164,-114.0363471,706776.9926,5682837.083,32611,Moderate,Moderate
1816,1816,51.2529011,-114.0300308,707246.5298,5682139.971,32611,Moderate,Moderate
1817,1817,51.25779305,-113.996704,290910.4689,5682759.651,32612,Moderate,Low
1818,1818,51.26960352,-113.9862576,291692.6379,5684042.989,32612,Moderate,Moderate
1819,1819,51.26794496,-113.9848995,291779.8476,5683854.743,32612,Moderate,Moderate
1820,1820,51.2647043,-113.9881315,291539.7686,5683503.634,32612,Moderate,Moderate
1821,1821,51.26897927,-113.9770596,292331.3021,5683947.522,32612,Moderate,Moderate
1822,1822,51.26583904,-113.9731903,292587.0165,5683587.462,32612,Moderate,Moderate
1823,1823,51.26079449,-113.9763827,292341.6089,5683035.653,32612,Moderate,Low
1824,1824,51.26028384,-113.9849823,291739.4312,5683003.245,32612,Moderate,Moderate
1825,1825,51.26160296,-113.9878531,291545.1454,5683158.048,32612,Moderate,Moderate
1826,1826,51.30594052,-114.0457527,705912.2268,5687992.47,32611,Moderate,Moderate
1827,1827,51.30270392,-114.0463542,705884.7982,5687630.944,32611,Moderate,Moderate
1828,1828,51.30469339,-114.0357841,706612.5139,5687881.846,32611,Moderate,Moderate
1829,1829,51.30149784,-114.0429456,706127.7576,5687506.428,32611,Low,Moderate
1830,1830,51.30498573,-114.0373884,706499.4001,5687909.83,32611,Moderate,Moderate
1831,1831,51.3015387,-114.0370573,706537.9497,5687527.531,32611,Moderate,Moderate
1832,1832,51.29933632,-114.0362949,706600.9827,5687284.824,32611,Low,Moderate
1833,1833,51.30347319,-114.0283101,707138.8583,5687767.265,32611,Moderate,Moderate
1834,1834,50.96787891,-114.0181501,709360.1576,5650486.504,32611,Low,Low
1835,1835,50.96278136,-114.013893,709681.9621,5649931.901,32611,Moderate,Low
1836,1836,51.09085254,-114.2519102,692440.0015,5663520.496,32611,Low,Low
1837,1837,51.08530252,-114.2456046,692904.5966,5662919.962,32611,Low,Low
1838,1838,51.09346361,-114.2817825,690337.7474,5663733.096,32611,Moderate,Low
1839,1839,51.08509067,-114.2831002,690279.8671,5662798.793,32611,Moderate,Low
1840,1840,51.08165245,-114.2189488,694786.4704,5662584.365,32611,Moderate,Low
1841,1841,51.07831206,-114.19949,696163.2771,5662264.672,32611,Moderate,Low
1842,1842,51.06946077,-114.194445,696554.1206,5661294.069,32611,Moderate,Low
1843,1843,51.0683469,-114.1869903,697081.0332,5661190.166,32611,Moderate,Low
1844,1844,51.04961208,-114.1979192,696394.7694,5659078.08,32611,Moderate,Moderate
1845,1845,51.044604,-114.203956,695992.8701,5658505.211,32611,Moderate,Low
1846,1846,50.96736944,-114.0823376,704856.5125,5650249.507,32611,Moderate,Moderate
1847,1847,50.96263241,-114.0812353,704954.7493,5649725.939,32611,Moderate,Moderate
1848,1848,50.97111795,-114.0910962,704225.2133,5650641.936,32611,Moderate,Low
1849,1849,50.96373588,-114.0907103,704284.6997,5649822.315,32611,Moderate,Low
1850,1850,51.01885064,-114.1430346,700373.6049,5655805.993,32611,Moderate,Moderate
1851,1851,51.01774334,-114.1390463,700658.0608,5655693.745,32611,Moderate,Moderate
1852,1852,51.03239386,-114.1237475,701667.2627,5657364.306,32611,Moderate,Moderate
1853,1853,51.0273195,-114.1219517,701815.2026,5656805.083,32611,Moderate,Low
1854,1854,51.0285071,-114.126409,701497.5483,5656924.909,32611,Moderate,Moderate
1855,1855,51.0369659,-114.0933077,703781.0925,5657956.4,32611,High,High
1856,1856,51.03712773,-114.0900354,704009.7535,5657983.452,32611,High,High
1857,1857,51.03708005,-114.0870952,704216.0567,5657986.301,32611,Moderate,High
1858,1858,51.03538648,-114.0909989,703949.8649,5657787.201,32611,Moderate,Moderate
1859,1859,51.03577361,-114.0842992,704417.7909,5657848.816,32611,Moderate,High
1860,1860,51.03243687,-114.0855341,704345.9141,5657474.429,32611,Moderate,Low
1861,1861,51.03670095,-114.0752563,705047.5749,5657977.054,32611,Moderate,Moderate
1862,1862,51.03649242,-114.0800808,704710.3157,5657940.449,32611,Moderate,High
1863,1863,51.03352744,-114.0794382,704768.4325,5657612.606,32611,Moderate,Low
1864,1864,51.03252215,-114.0742198,705138.6897,5657515.366,32611,Moderate,Moderate
1865,1865,51.04420214,-114.0518514,706654.74,5658876.424,32611,High,Low
1866,1866,51.04101163,-114.0522024,706644.3451,5658520.738,32611,High,Low
1867,1867,51.04227615,-114.1155096,702201.7128,5658485.561,32611,High,Low
1868,1868,51.03978988,-114.122734,701706.1826,5658189.336,32611,High,Moderate
1869,1869,51.07192284,-114.1015569,703049.8289,5661819.943,32611,Moderate,Moderate
1870,1870,51.06971214,-114.1013968,703070.7225,5661574.609,32611,Moderate,Moderate
1871,1871,51.06827674,-114.0994567,703212.9045,5661420.382,32611,Moderate,Moderate
1872,1872,51.07164088,-114.108544,702561.6695,5661769.343,32611,Moderate,Moderate
1873,1873,50.9714809,-114.1090618,702962.5384,5650632.661,32611,Moderate,High
1874,1874,50.97523147,-114.1064221,703131.4608,5651056.899,32611,Moderate,Low
1875,1875,50.96319545,-114.1121355,702782.8768,5649703.076,32611,Moderate,Moderate
1876,1876,50.96695775,-114.1020614,703473.7012,5650149.105,32611,Moderate,Low
1877,1877,51.07586653,-114.1278387,701191.874,5662186.209,32611,High,Low
1878,1878,51.07330975,-114.133461,700809.1828,5661886.603,32611,Moderate,Low
1879,1879,51.11895721,-114.0499669,706453.5865,5667192.56,32611,Moderate,Low
1880,1880,51.12943019,-114.0617798,705580.5135,5668323.805,32611,Moderate,Moderate
1881,1881,51.0463764,-114.1662411,698628.521,5658803.325,32611,Low,Low
1882,1882,51.04000185,-114.169006,698462.0025,5658087.172,32611,Low,Moderate
1883,1883,51.17921125,-114.0431648,706660.0722,5673910.426,32611,Moderate,Low
1884,1884,51.17140127,-114.0314295,707515.201,5673075.217,32611,Moderate,Low
1885,1885,51.05230972,-113.8539169,299984.3491,5659517.54,32612,Moderate,Low
1886,1886,51.02334151,-113.8537884,299868.5224,5656296.63,32612,High,Low
1887,1887,51.05981513,-113.8363298,301248.8758,5660304.332,32612,Moderate,Low
1888,1888,51.04443473,-113.8101835,303015.4462,5658524.123,32612,Low,Low
1889,1889,51.02919698,-113.8129149,302759.2985,5656837.354,32612,Low,Low
1890,1890,51.03477715,-113.824584,301964.9981,5657489.053,32612,Low,Moderate
1891,1891,51.02799885,-113.8387626,300942.0382,5656773.693,32612,Moderate,Low
1892,1892,51.02793349,-113.8315651,301446.369,5656746.997,32612,Moderate,Moderate
1893,1893,51.04192597,-113.8230508,302102.9515,5658279.71,32612,Low,Low
1894,1894,51.02944646,-113.825067,301908.4007,5656897.705,32612,Moderate,Low
1895,1895,51.0155421,-113.8317332,301381.6101,5655369.827,32612,Moderate,Low
1896,1896,51.0604121,-113.8250811,302039.5212,5660340.391,32612,Low,Moderate
1897,1897,51.0501969,-113.8267478,301879.1399,5659209.184,32612,Low,Low
